64 64
00	00	00	00	0D	FF	FF	FF	FF	FF	FF	00	00	00	00	00	D5	FF	FF	FF	4D	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	32	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	FF	FF	FF	03	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	FF	FF	FF	FF	FF	B0	01	03	00	00	00	08	FF	FF	EF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	FF	FF	FF	FF	FF	0E	FF	FF	D6	00	00	00	FF	FF	50	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	F7	FF	FF	FF	FF	FB	00	FF	FF	FF	3A	00	00	F4	FF	01	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	B3	FF	D2	26	FF	FF	FF	FF	FF	2E	FF	FF	FF	6E	00	00	BE	FF	22	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	DD	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	06	FF	28	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	B5	FF	FF	FF	42	00	00	E5	FF	F5	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	01	FF	FF	FF	2B	00	00	FF	FF	39	00	00	00	00	00	00	00	D6	77	01	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	C4	E6	FF	FF	FF	FF	FF	00	30	FF	F1	00	00	00	FF	FF	03	00	00	00	00	00	00	00	FF	78	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	00	FF	FF	FF	FF	FF	CF	FF	FF	16	00	00	00	FF	FF	9B	00	00	00	00	00	00	DA	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	FF	FF	A8	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	F9	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	32	FF	FF	00	00	00	00	00	00	00	29	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FA	00	00	FF	FF	FF	13	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	6A	B4	A9	00	00	00	FF	FF	FF	85	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	AD	FF	FF	35	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	AF	00	00	FF	FF	FF	EF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	94	00	00	FF	FF	FF	A8	00	00	00	00	00	00	00	05	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
2E	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	FF	FF	FF	31	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	FF	FF	FF	FF	FF	FF	FF	1F	F4	FF	FF	FF	01	00	00	FF	FF	6B	00	00	00	00	00	00	00	00	00	00	00	00	A7	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	E2	FF	FF	FF	FF	FF	A3	01	FF	FF	FF	FF	27	00	EB	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	FF	FF	56	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	43	FF	FF	FF	FF	FF	FF	AC	FF	FF	FF	FF	1A	00	FF	F7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	FF	FF	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	AA	FF	FF	FF	FF	FF	FF	77	FF	FF	FF	FF	00	00	96	00	00	00	00	00	00	00	00	00	00	00	00	00	00	DD	FF	FF	96	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	0B	FF	FF	FF	FF	FF	E8	00	FF	FF	FF	FF	15	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	08	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	34	F4	FF	FF	FF	FF	72	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	F7	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	FE	FF	FF	FF	FF	FF	FF	1F	E9	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FC	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	AF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	12	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	8C	00	00	00	00	00	00	00	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	EA	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	A3	00	00	00	00	00	00	FF	99	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	FF	FF	FF	FF	FF	FF	F8	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	FF	FF	37	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	FF	FF	FF	FF	FF	E0	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	FF	FF	FF	FC	D0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	BE	FF	FF	FF	FF	49	FF	FF	FF	FF	FF	FF	FF	EF	00	00	00	0D	FF	FF	FF	FF	FF	DE	00	00	00	00	00	00	00	00	00	00	00	22	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	33	FF	FF	FF	FF	01	FF	FF	FF	FF	FF	FF	00	00	00	00	00	7E	FF	FF	FF	FF	FF	FF	87	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	E3	FF	FF	48	00	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	26	FF	FF	FF	FF	FF	FF	FF	76	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	98	FD	FF	FF	FF	FF	AF	00	00	00	FF	FF	FF	96	FF	FF	FF	FF	FF	FF	FF	EC	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	76	FF	FF	FF	FF	B6	00	00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	0A	FF	FF	FF	FF	FF	00	00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	F9	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	FF	FF	FF	FF	FF	00	00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	1B	FF	FF	FF	FF	FF	CA	00	00	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	B6	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	6D	FF	FF	FF	FF	FF	FF	FF	00	00	A2	FF	FF	FF	73	86	FF	FF	FF	FF	FF	FF	34	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	FF	FF	FF	FF	FF	FF	FF	FF	69	00	00	64	DA	13	00	00	45	F2	FA	CD	00	FF	CB	00	00	00	00	00	00	00	00	00	01	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	FC	FF	FF	FF	FF	FF	FF	FF	FF	00	00	30	00	00	00	00	00	00	00	00	00	00	17	00	00	01	0A	00	00	00	4F	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	15	76	49	FF	FF	FF	FF	FF	20	FF	FF	FF	8E	00	00	FF	FF	FF	17	04	FF	FD	00	D4	FF	FF	FB	00	01	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	FC	FF	FF	FF	17	FF	FF	FF	FF	11	DC	FF	FF	FF	FF	FE	FF	FF	CA	FF	FF	FF	FF	24	2C	FF	FF	FF	FF	FF	FF	FF	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3E	4C	00	00	FF	FF	FF	FF	00	F1	FF	FF	FF	FF	FF	FF	FF	F4	FF	FF	FF	FF	28	00	FF	FF	FF	F8	2C	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	0F	F8	F7	0B	00	16	FF	FF	FF	66	94	FF	FF	2C	E1	FF	FF	FE	00	00	00	87	49	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	01	59	09	00	00	A2	0F	00	00	0B	15	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
