64 64
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	103B	11D6	11FB	0DE3	15F6	20CC	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	3460	2E2D	1361	13D7	101E	1105	1277	1FF3	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	39BB	401C	410D	2DEE	16C6	17EF	0EF7	1049	103E	1BCA	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	000C	000A	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	3C5F	4383	439C	2F42	13B0	11D4	108F	0DE8	10F9	1E0E	33BF	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0077	0151	01C9	01A7	00FB	004C	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	37B0	38AE	3E09	460B	435E	32B2	1593	12EE	1311	0C24	109E	16A6	2B40	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	00E0	02F9	04B4	0580	0524	03AF	01DF	005F	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	420B	4990	4D11	5383	46B3	4747	3D3D	237E	173A	13CE	1106	1008	1317	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	005B	0398	0721	09B3	0B12	0A4E	07D4	0498	019C	000F	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	4848	4A1D	501A	56A5	4861	458C	3DE6	1F55	1747	12AD	0E54	10D7	100B	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	00C9	0463	0A25	0FAC	1380	144A	119E	0D66	082A	035A	0058	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	4848	498D	4F5F	5885	4D29	4701	3FE9	1BBD	0FDB	1525	1176	0E73	098F	0000	0000	0000	0000	0000	0000	0000	45DE	4848	4848	37F3	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0102	037A	097A	1253	1A56	1F84	21CB	1DF1	1602	0E18	059A	00AB	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	4848	4A23	526D	561C	5441	46B0	3D8E	0000	0000	1305	125D	0E77	05AF	0000	0000	0000	0000	0000	0000	3A67	42F5	44F6	4514	42DC	3A50	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0015	02E6	0658	100B	1C9E	26BF	2FA3	336E	2CFA	216E	165A	0B70	01FA	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	4744	48D3	5047	588F	55CB	438A	3CD6	0000	0000	0C28	12F2	0D84	0878	0000	0000	0000	0000	0000	0000	39F6	43A8	467E	4532	4140	3984	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0018	0017	0042	010E	049E	0964	177C	27E6	36CE	41BD	4526	3CB1	2DAA	1E7C	10E7	04CD	00A5	0000	0000
0000	0000	0000	0000	0000	0000	0000	4386	486B	5090	565B	5627	413E	386E	3442	1670	0E7D	1120	125F	04EC	0000	0000	0000	0000	36AF	38A2	4B03	5E46	669A	5DF4	53FB	49B4	4848	44B5	45D4	3987	0000	0000	0000	0000	0000	0000	0031	02D9	05B8	07B8	07D4	060D	048D	0741	0DB7	1EFF	332D	47AC	5341	564C	4BF0	3A0E	25E9	152E	0838	028F	0000	0000
0000	0000	0000	0000	0000	0000	0000	3782	4848	5411	68C8	6A67	4AEB	4711	3B9B	23AF	1324	127B	120D	07FD	0000	0000	0000	361F	47CE	5007	6DD6	77F2	77C9	78AA	63E1	5027	451E	4546	3FC6	3959	0000	0000	0000	0000	0000	01C0	06A2	0BDF	1026	124A	11A0	0E9B	0ADD	0B4A	1391	2723	3DD7	5543	62C8	63F9	58D2	4595	2C04	17F7	0B03	03F5	0000	0000
0000	0000	0000	0000	0000	3D7C	4848	4811	6055	6589	6975	6A6A	63FA	4223	40EB	29EC	1645	1414	1124	07BC	05EA	137E	2F86	4679	504A	524B	6819	7349	730F	6F86	74A6	6732	4CAB	4764	3D80	3809	0000	0000	0000	00C1	0376	08B5	0FAD	1653	1B79	1D95	1C13	176F	10F8	0FFE	1D84	3359	4AF9	63F9	724E	7005	62CA	4C4B	30C8	1A10	0CDE	0489	0000	0000
0000	0000	0000	0000	3823	4848	4848	4848	62AE	6721	6896	6912	68A4	3FC0	4332	31A8	1E2B	1B1F	137C	0FEF	0B24	123B	270C	4773	505E	555B	6A49	73B0	738D	72E0	6EE4	682D	5320	455C	3A9E	376D	0000	0000	0139	047D	091C	107B	18AC	2080	2662	289A	25F2	1F50	16B4	17BE	2A02	415F	58E5	72FB	7F76	7976	6895	4FDF	3364	1BB8	0D9E	03CE	0000	0000
0000	0000	0000	0000	471A	4848	4848	4848	5A84	699D	67C0	66C0	6655	4770	4145	3730	3009	2513	2448	1216	0FCF	1108	2041	47DE	509B	524F	5E12	7431	6C89	6679	61AB	5668	41A5	396E	0000	0000	0000	016E	059A	0A07	0F96	17D8	2074	2853	2E92	314B	2C2E	23A0	1B71	24EF	3909	509E	68C2	8075	88D0	7EBD	6B96	5113	3329	1CC8	0E11	01D4	0000	0000
0000	0000	0000	409F	4848	4848	4848	570D	55C1	6A6A	67E6	6159	5D6B	5A27	3CEB	380F	374E	2BF6	24BB	11F5	11A5	0F07	1702	3C56	4532	3E9F	5344	6222	65FE	6031	5A3C	522D	3F84	385B	027C	03F2	078D	0CF5	11BE	157A	1897	1DF8	254D	2BB6	2F00	2E2C	28CE	2131	2352	3303	4891	5F97	77AA	8A54	8B36	8096	6D11	4F66	31A7	1CFD	0CEE	011A	0000	0000
0000	0000	38D8	4848	4848	4848	4B50	550F	6303	7835	74DD	7547	7B38	7538	6BD9	59D3	3C58	2424	15DF	063E	0000	0000	0000	0000	0000	0103	3F2D	4593	428E	3B01	480E	4848	06FB	07BF	099F	0DE1	1417	1A85	1F34	21D6	231D	249E	25B6	27E2	2849	25E7	220A	21E9	2DC3	40F2	5739	6D90	857C	909A	8B3C	7D63	6AB1	4BA6	2EE0	1C1B	0C9F	00CA	0000	0000
0000	0000	3B21	4848	4848	4848	522A	57F6	672A	79CD	855E	7DC9	86E5	8C8C	8C8C	6E45	4665	3232	0000	0000	0000	0000	0000	024E	0769	0C28	38BF	3D1F	3ACD	3849	0D3F	0DC3	0EB7	0FD2	1326	1A8E	2202	2870	2C76	2D53	2B97	274A	228A	1FCF	1F36	1E0A	1D70	23A7	33FA	49F3	6263	76DC	8936	8D78	86BE	78C2	63E8	4635	2E4A	1D22	0C9E	006C	0000	0000
0000	0000	3EFC	4848	4848	4848	5FEC	6846	6744	7B9B	87C2	816B	813C	88F4	8710	6392	4545	3B3B	0000	0000	0000	0000	0259	099E	11E8	19A2	3794	3C5E	3F59	3EC9	182E	1B71	1DD1	20D2	27E5	2D94	326A	37BB	3A03	3703	3006	265B	1D7D	1833	171C	1643	18EF	23E7	380A	51FE	6B00	7B8F	862A	87E9	7F80	718A	5CA4	41A3	2EE1	1CC9	0BE4	0035	0000	0000
0000	0000	38DA	4848	4848	486A	6923	79F2	78B2	89A5	8C8C	8716	8894	8A6A	78AD	5466	4747	33F6	0000	0000	0000	000B	06FF	1108	1BF2	26E2	3A7D	4297	44D8	4356	300B	3011	33C0	3712	3D91	4285	4567	46D4	47C5	3ED6	32C2	27DC	1E24	1606	127A	1035	1470	25AA	3E4A	58E1	6F4E	7C64	851E	82F7	77D2	6898	54F3	4069	2E33	1B09	09ED	0016	0000	0000
0000	0000	0000	40F2	4848	55E4	6796	7847	7A01	8AAB	897A	8963	89B9	8A04	77A6	570A	4848	0000	0000	0000	08C8	0DA9	1269	1FB6	2CEA	3C47	4227	4FCA	50AF	4F3A	459F	44AE	48F0	4B77	4DE2	5077	50FD	4D77	4905	3F43	353C	2CA1	2593	210F	2130	23AC	292C	36AB	4B8A	644C	793C	85F9	895D	81F9	71C7	5D9C	4F2F	3E76	2B12	17A8	0824	0003	0000	0000
0000	0000	0000	0000	4848	6A4E	6A6A	7B7B	7B7B	8A57	8ACE	8C8C	8B5A	8A3E	7ABF	4F4D	4848	0000	0000	0000	0D1C	1165	1888	25FF	3688	457F	594D	5847	5A4F	5805	50AC	5123	569B	58CA	57D6	571B	54DD	4E2C	4508	3CE0	368F	32CB	3169	3540	3B9F	40AD	486B	5226	6398	7845	8A37	9182	8E32	8222	6F5B	5866	498A	38E4	25E3	13F6	05DB	0000	0000	0000
0000	0000	0000	0000	374D	5959	681A	6FB8	7B65	8A1A	8BBA	8ACB	8942	8233	6C2D	4884	481B	0000	36F9	3213	25B2	18B4	1B97	23DA	3158	3E18	4CAB	4778	5459	4F0C	520F	54B2	5B8A	5E0E	58B2	555C	5023	46B8	3D1F	3847	361E	37DB	3EE3	4B88	5690	5BD6	6285	6E90	7C1C	8B0E	9922	9B28	9260	829C	6D58	56C6	4231	3179	1F8A	0F01	02B1	0000	0000	0000
0000	0000	0000	0000	0000	4760	60F5	68C8	72E9	8922	87F1	7BE0	7134	6C52	5DB8	4848	4848	0000	394A	3DF7	385E	3042	2F2F	2121	29F3	3344	3A4B	3A88	3DB4	4503	49D0	4DFD	5249	5258	4D4A	45FB	3F91	370B	2FE1	2E96	3185	39B8	4AB3	5E72	6B03	70CF	75FF	82D7	8BF8	9647	9F8D	9F62	920C	7F86	68BF	4D13	3717	2702	16F9	089F	0025	0000	0000	0000
0000	0000	0000	0000	0000	3C61	552B	58CC	5959	5735	697B	670A	5D8A	5A1C	5959	4848	3C95	0000	3847	3E41	44D8	4255	4040	33E4	2D2D	3511	3A7A	3881	2AE4	30DA	3616	3BCA	3E89	3E0B	3994	325E	2B4D	22F1	1F32	20F1	293C	3726	4C35	628E	73BD	7B5A	7FC6	8906	8E27	93BD	98B0	97C8	87B1	718D	58DD	3E4C	28DF	1AB3	0D46	027A	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	4CB1	4B87	533D	55A7	5D45	6316	5B13	598C	5959	3753	0000	0000	377E	3DE1	450A	44F7	4494	4103	3D3C	4001	3C4A	382F	1725	1A59	2171	2704	2A3E	29DC	261F	206A	1A7C	15AC	13BB	1551	1EBB	2DCE	40F1	5477	655F	6EF1	7265	78EC	7D87	810E	8414	7E4C	6F02	5A63	42E7	2C37	197B	0E7F	047A	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	3EAF	4848	4848	4848	4BE1	4848	4882	48A7	3C22	0000	0000	0000	0000	0000	3FE9	4642	435F	4483	4564	44A0	3B03	37E2	0AE7	0E4D	11B0	15C6	1756	1644	12A8	0E2D	0AFC	09E9	08EF	0A8C	12E9	1F5E	2EC6	3EA5	4C23	5446	56C7	58C3	5E3B	61A4	619C	5B3B	4E79	3D74	2B1A	18D9	0BD9	040A	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	3F3D	4848	4848	4848	4848	443C	373C	0000	0000	0000	0000	0000	0000	3A26	3EA0	4082	44A6	436D	4037	38AB	3763	03ED	0644	07D2	081D	071B	0543	0352	021D	0129	0148	024E	0364	0685	0F2E	1A32	25FD	3039	35EA	379C	38BF	3AE8	3D2C	3C11	37C7	2E87	2259	14DA	0739	01CF	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	3781	3757	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	37FF	0000	0000	0000	0000	0000	0043	00BE	00C2	0069	001D	0000	0000	0000	0000	0000	0000	003F	01F8	07EE	0EC3	1523	1943	1AD5	1B3A	1B55	1B99	1C76	19F4	1462	0C24	035C	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0094	0213	03DE	04E8	051F	0675	07DF	07DD	0665	03D7	011D	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0019	001E	0006	001D	0009	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000	0000
